,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NB: 2025/26 are interim figures,,,
,2010-11,,,,2011-12,,,,2012-13,,,,2013-14,,,,2014-15,,,,2015-16,,,,2016-17,,,,2017-18,,,,2018-19,,,,2019-20,,,,2020-21,,,,2021-22,,,,2022-23,,,,2023-24,,,,2024-25,,,,2025-26,,,
Site,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e
Adult Training Centre - Aspire - Bramley Fulfilling Lives,"99,469","71,388","28,081","47,339","103,812","76,668","27,144","47,145","94,552","69,554","24,998","43,132","97,125","68,820","28,305","44,648","95,690","69,065","26,625","46,442","94,200","60,142","34,058","41,831","78,686","54,849","23,837","30,981","95,889","68,511","27,378","31,836","97,120","72,458","24,662","26,814","90,712","65,932","24,780","22,629","80,757","58,155","22,602","18,357","85,077","61,819","23,258","17,624","88,271","60,390","27,881","17,452","79,112","57,206","21,906","16,382","91,580","61,572","30,009","18,060",86300.38848,69261.1,17039.28848,15275.16876
Early Years Centre - Bramley Family Resource Centre,0,0,0,0,14161,0,14161,6514.34322,42152,27465,14687,19177.21406,43069,29115,13954,19867.05424,36156,20633,15523,17372.64195,26324,17800,8524,11739.2962,18157.6,6574.3,11583.3,6781.165263,"17,787","13,635","4,153","5,969","22,507","16,750","5,757","6,213","22,780","16,473","6,307","5,681","27,128","21,356","5,772","6,204","24,009","18,044","5,965","4,985","23,691","17,741","5,950","4,663","24,079","17,878","6,201",4985.991181,"30,271","22,494","7,777","6,034",28007,21161,6846,4957.239
Early Years Centre - Castleton Childrens Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,444","5,608","28,836","12,448","37,589","26,361","11,228","12,446","40,906","29,913","10,993","11,277","39,138","28,579","10,559","9,767","34,006","24,030","9,976","7,721","37,064","26,820","10,244","7,676","40,898","28,846","12,052",8073.835314,"40,662","28,995","11,668",8419.833455,"34,428","24,279","10,149","6,823",31940.4,22155.9,9784.5,5653.4508
Early Years Centre - Cottingley Childrens Centre,94530,83770,10760,45518.4767,111750,79340,32410,50774.8952,77550,41230,36320,35146.4582,74550,44010,30540,34700.2752,72640,40480,32160,34871.6752,49545,49545,0,22899.20355,73945,48962,24983,28957.81558,38668,29065,9603,12936.41261,27491,19320,8171,7557.42,23729,17185,6544,5918.15416,21667,15957,5710,4932.61928,21580,15560,6020,4468.0024,22650,16600,6050,4462.907446,23220,17390,5830,4808.123379,24170,18010,6160,4819.2905,21510,15500,6010,3807.27
Early Years Centre - Gildersome Primary School Family Services ,6320,4186,2134,2996.18236,10381,6487,3894,4723.76623,10100,5556,4544,4580.13224,10406,6101,4305,4845.66278,8724,6101,2623,4227.80463,3852,2894,958,1732.32176,3570.3,1760.1,1810.2,1361.643117,3800.6,2649.1,1151.5,1257.272701,3765.2,2655.1,1110.1,1035.320717,4463.2,3335.6,1127.6,1115.468024,3609,2463,1146,817.554,3858,2728,1130,797.75564,3769,2649,1120,744.1868232,3773,2669,1104,781.2644762,"3,560","2,597",963,708.15985,3398,2416,982,601.446
Early Years Centre - Middleton Childrens Centre and Play and Learning Centre,0,0,0,0,0,0,0,0,40510,27360,13150,18444.2092,33510,24280,9230,15378.2742,30264,19413,10851,14610.29307,"34,388","23,335","11,053","15,340","28,281","20,582","7,699","11,187","37,414","24,266","13,148","12,253","35,223","23,021","12,202","9,635","34,988","23,747","11,241","8,691","12,544","8,595","3,950","2,842","22,851","14,274","8,577","4,689","23,146","13,757","9,389","4,605","29,266","18,050","11,215","6,060","33,546","21,452","12,093",6582.218157,35618.1,22687.9,12930.2,6304.4037
Early Years Centre - Moortown Childrens Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,1120,261.1168,14754,10753,4001,3356.48675,18602,13667,4935,3856.24441,20819,15404,5415,4100.132793,18785,13810,4975,3889.769675,19110,14095.25,5014.75,3806.032263,0,0,0,0
Early Years Centre - South Gipton Childrens Centre,"26,326","26,326",0,"12,776","23,702","17,212",6490,10766.2144,17283,11123,6160,7860.95926,17240,10971,6269,7985.87702,12931,7403,5528,6213.9931,"12,753",9348,3405,5723.58237,5844.8,3531,2313.8,2268.388078,"11,361","8,418",2942.6,"3,792",7266.5,3964.7,3301.8,1966.227709,10910.7,7770.2,3140.5,2718.23929,7250.2,5257.2,1993,1648.837298,9663,7397,2266,2008.80409,10581,7914,2667,2082.676448,9548,7019,2529,1977.083882,8764,6753,2011,1754.15565,7454,6277,1177,1319.358
Early Years Centre - Wetherby Childrens Centre,5873,3382,2491,2767.37497,25271,20463,4808,11462.07531,16584,12977,3607,7576.5259,14713,10788,3925,6745.80874,12170,10858,1312,5973.06836,13305,10446,2859,6006.08769,9327.1,6863.7,2463.4,3694.220489,9460.1,6910.7,2549.4,3151.18435,10285.8,7557.9,2727.9,2836.665993,11586.4,8085.6,3500.8,2882.855872,13266,9710,3556,3018.83488,12256,10216,2040,2563.65848,6507,4734,1773,1282.603634,6895,5077,1818,1427.733063,1545,1076,469,305.7988,5204,3567,1637,921.108
Flood Alleviation - Allerton Bywater Pumping Station,0,0,0,0,156,0,156,72,782,523,259,356,791,532,259,365.0087,601,445,156,292.04734,580,434,146,260.74976,587.2,269.5,317.7,222.738087,655,444.8,210.2,215.875202,651.6,453.9,197.7,179.017593,634.2,435.7,198.5,157.64321,600.6,390.6,210,135.653784,0,0,0,0,0,0,0,0,0,0,0,0,11222,7652,3570,2216.2366,1986,1942,44,351.522
Flood Alleviation - Flood Defence Crown Point Weir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614.8,4417.4,1197.4,1891.929162,7220.1,2999.7,4220.4,1927.859319,4896.8,2865.1,2031.7,1205.990098,6456.3,3149.8,3306.5,1436.413517,8051.5,3536.2,4515.3,1624.01006,5097.7,3123.6,1974.1,1012.827121,4552.1,2842.3,1709.8,942.5813405,5762.706452,3381.506452,2381.2,1121.613311,15898.4,8252.5,7645.9,2814.0168
Flood Alleviation - Flood Defence Knowstrop Weir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3724.9,2589.3,1135.6,1466.152601,19440.7,11748.5,7692.2,6307.733714,12844.5,10215,2629.5,3563.66025,8043.9,5878.7,2165.2,2007.390448,6261.4,3862.2,2399.2,1409.855444,5927.9,4182.6,1745.3,1225.597572,"4,739","3,447","1,292",934,"4,541","3,210",1330.4,940.1884938,5297.993548,3612.093548,1685.9,1046.288269,7067,5170.7,1896.3,1250.859
Flood Alleviation - Flood Defence Warning Board,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flood Alleviation - Heights Lane Pumping Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,403","2,391","1,012",674,3405,2397,1008,602.685
Flood Alleviation - Inner Ring Road Pumping Station,102,102,0,49.50162,102,66,36,46.39602,408,187,221,184.47482,666,391,275,310.10418,670,392,278,322.23874,"15,804","11,874",3930,7107.40056,"13,658",7092,6566.4,5230.742184,"14,617","10,344",4272.6,4845.981522,"14,595","10,477",4118.7,4018.350882,"14,433","10,247",4185.6,3594.989544,"13,831","9,382",4449,3132.022278,"14,364","10,110",4254,2969.29482,"14,451","10,104",4347,2854.063453,"14,394","10,110",4284,2980.523258,"1,215","1,158",57,249.8529,224,154,70,39.648
Flood Alleviation - Morwick Terrace Water Pump,186,136,50,89,164,119,45,74.49485,79,63,16,36.10894,39,20,19,18.30054,110,65,45,53,155,102,53,68.98203,92,31,61,34.336276,129,92,37.7,42.839479,83,83,0,23.551424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flood Alleviation - Woodhouse Lane Subway Pumping Station,"10,959","9,823",1136,"5,281","1,349","1,107",242,612,580,340,240,263.322,574,339,235,267,721,334,387,343.95037,"1,491",996,495,664,308,308,0,126.705375,"4,577","4,577",0,1609.019808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fountain - City Square ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fountain - Millennium Fountain - Eastgate,"35,848","35,429",419,17383.45694,"30,820",22672,8148,13997.12056,"16,625","16,100",525,7640.199,12,11,1,5.39454,281,281,0,138.88706,0,0,0,0,0,0,0,0,0,0,0,0,275,106,169.6,73.298566,87,27,59.6,20.796344,78,0,78,16.585054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hostel - 1 Ladybeck Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,175,33.8415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hostel - 2 Ladybeck Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,151,204,71.51135,"5,272",1936,3336,1065.183507,"1,326",1326.3,0,274.642629,0,0,0,0,0,0,0,0
Hostel - Leeds Asylum Support Team - Hillside Reception Centre,"59,573","58,200",1373,"28,866",473,473,0,213.81965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Housing Leeds - Landlords Supply - 1 - 10 and 11 - 18 Broadfields,"37,105","27,556",9549,17689.82781,"36,812","22,037",14775,16758.62135,"31,907",17589,14318,14469.67442,"36,302",20742,15560,16930.83176,"32,929","18,754",14175,15820.89529,"25,648","20,825",4823,11612.4239,"18,389","8,320",10068.6,6967.973016,"20,912","14,599",6313.2,6919.501964,"22,168","15,120",7047.5,6081.444321,"23,079","15,447",7632.5,5727.64313,"16,690","12,803",3887,3810.311386,"20,273","12,658",7615,4160.26184,"26,740","18,600",8140,5282.452709,"21,796",15323,6473,4513.233974,"23,547","16,506",7041,4663.8243,23603,16091,7512,4177.731
Housing Leeds - Landlords Supply - 1 - 10 Andrew House,"1,402","1,085",317,670,"1,842","1,487",355,835.50545,"1,352",996,356,616.7708,"1,415",1046,369,648.35402,"1,318","1,049",269,642.80785,"1,833","1,366",467,823.77889,"1,555",853,702,598.344082,"1,578","1,147",431.3,525.221943,"2,075","1,414",661,569.21258,"1,573","1,009",564.5,389.40569,"1,641","1,151",490,372.315898,"1,848","1,373",475,383.38459,"1,937","1,353",584,382.5745245,"1,644",1126,518,340.417549,"1,557",1135,422,309.69575,595,448,147,105.315
Housing Leeds - Landlords Supply - 1 - 10 Birkmyre House,"2,551","2,237",314,"1,228","2,184","1,614",570,991.8201,"1,962","1,414",548,895,"1,852",892,960,871.85776,"2,075","1,409",666,1004.23088,"1,217","1,217",0,562.48523,"2,275","1,275","1,001",876.893505,"2,063","1,419",643.8,681.06895,"2,014","1,428",586.4,554.079493,"2,007","1,395",611.3,499.182722,"1,797","1,278",519,408.105562,"1,873","1,218",655,385.28184,"1,692","1,310",382,332.4301782,"1,325",942,383,274.3641299,"1,315",969,346,261.87345,900,741,159,159.3
Housing Leeds - Landlords Supply - 1 - 10 Blackburn Court,"2,646","1,994",652,"1,262","2,260","1,490",770,"1,028","1,975",1486,489,901.42944,2537,1991,546,1156.81664,"1,754",1754,0,866.93204,"2,301","1,729",572,"1,035","1,941","1,039",902,745,"2,407","1,770",637,803,"2,126","1,642",485,588.577032,"1,695","1,295",400,424.176828,"1,686","1,373",313,386.513882,"1,279",946,333,265.25972,1712,1321,391,336.4210268,1582,1208,374,327.5824406,"1,552",1190,362,310.4635,1477,1109,368,261.429
Housing Leeds - Landlords Supply - 1 - 10 East Court,"2,917","2,707",210,"1,409","4,439","2,813",1626,"2,020","3,193","2,156","1,037","1,454","3,003",1878,"1,125",1392.65394,"1,554","1,554",0,768.08004,"2,831","2,123",708,1272.96077,"2,258",960,"1,298",852,"2,906","2,043",863,962.52649,"2,704","1,899",805.6,743.404676,"1,047",712,335.2,260.084608,"1,645","1,059",586,371.32064,"1,839","1,366",473,381.51152,"1,415","1,073",342,278.3161467,990,722,268,204.9970364,"1,173",814,359,232.0817,1203,862,341,212.931
Housing Leeds - Landlords Supply - 1 - 10 Fairview House,"1,930","1,630",300,927,"1,209",748,461,550,"1,788","1,244",544,815,"1,687",841,846,793,"1,712","1,158",554,828,"1,140","1,140",0,527,"2,147",1326.3,820,834.921739,"1,530","1,163",366.5,512.644591,"1,715","1,183",531.9,470.797143,"1,909","1,316",592.5,474.50505,"1,792","1,256",536,406.725976,"1,695","1,223",472,350.95495,"1,517","1,029",488,300.0402728,"1,689","1,188",501,349.7363048,"1,620","1,272",348,324.9636,1237,914,323,218.949
Housing Leeds - Landlords Supply - 1 - 10 Gray House,"2,616","2,391",225,"1,262","1,907","1,458",449,866,"1,970",861,1109,890,"1,740","1,304",436,796.40328,"1,765","1,765",0,872.3689,"1,513","1,513",0,699,"2,468","1,436","1,032",954,"2,169","1,462",707.2,714,"2,153","1,511",642,592,"2,148","1,517",631.5,534.94755,"1,974","1,397",577,448.164362,"1,772","1,224",548,365.86416,"1,946",1303,643,385.1229076,"1,978",1406,572,409.5790498,"1,747","1,269",478,347.35245,1509,1173,336,267.093
Housing Leeds - Landlords Supply - 1 - 10 Hainsworth Court,"3,442",2087,1355,1625.36972,2205,1605,600,1001.55225,"1,783",890,893,807.23144,1287,942,345,590.16186,"1,072",682,390,517,"1,012",770,242,455.6024,648,337,311,248.160854,"1,128",720,407.3,368.523079,"1,333",961,372.4,367.074175,1515.2,905.3,609.9,373.586766,2052.8,1453.8,599,466.124602,"1,638",1237,401,340.19759,"1,379",951,428,272.5321755,"1,313",897,416,271.8784369,"1,560",1100,460,309.175,1345,1000,345,238.065
Housing Leeds - Landlords Supply - 1 - 10 Hodgson House,"2,375",1751,624,1131.85701,"1,920",1419,501,871.92897,"1,759",1278,481,802.18144,"1,448",727,721,680.22542,"1,748","1,212",536,846.77696,"1,014","1,014",0,468.66066,"2,433",1544.4,889,948.90686,"1,909","1,282",627.3,628.269731,"1,850","1,300",549.6,508.46876,"1,759","1,223",535.9,437.640766,"1,823","1,273",550,413.45215,"1,821",1297,524,376.72313,"1,767","1,267",500,348.5496043,"1,622","1,126",496,335.862449,"2,205",1775,430,443.62375,982,808,174,173.814
Housing Leeds - Landlords Supply - 1 - 10 Leatham House,1593,1132,461,757.76597,1894,1409,485,860.04815,1771,901,870,802.04562,1691,843,848,794.67212,1467,1012,455,710.48757,1443,1443,0,666.94017,"2,293",1376.4,916.9,889.490984,"2,012",1513.5,498.8,673.281376,"1,792",1284.9,507.4,493.408083,"1,967","1,463",503.4,491.382156,"1,587","1,114",473,360.15005,"1,506",1102,404,312.11318,"1,850",1385,465,364.1208442,"1,389",966,423,287.6159128,"1,528","1,134",394,304.5327,1174,960,214,207.798
Housing Leeds - Landlords Supply - 1 - 10 Leconfield House,2633,2192,441,1263.15357,"2,061",1506,555,936.0984,"1,721",901,820,779.77162,"1,955",783,1172,928.08356,"1,943",1350,593,941.32967,"1,518","1,518",0,702,"2,515","1,491",1024.4,974.504614,2184.5,1628.7,555.8,729.916078,1671.2,1254,417.2,461.6061,1829,1290.6,538.4,455.399936,"1,721","1,216",505,390.631634,"1,507",1093,414,312.13601,1536,1072,464,303.3858299,1326,957,369,274.5715442,1158,928,230,232.8524,778,630,148,137.706
Housing Leeds - Landlords Supply - 1 - 10 Norfolk House,"2,717",1905,812,1291.58015,1829,1429,400,829.98745,2488,1970,518,1136.99804,"1,851",924,927,869.80254,"2,042",1378,664,987.98444,"1,405",1405,0,649.37695,"2,529",1506.1,1022.6,980.093761,"2,219",1526.7,692.5,732.752627,2099.1,1481.4,617.7,577.224018,"2,017",1464.1,552.5,503.03381,"1,854",1293.9,560,420.564646,"1,877",1312,565,387.83666,"1,632",1165,467,321.9913928,1604,1202,402,332.1373949,1514,1057,457,299.74085,1193,918,275,211.161
Housing Leeds - Landlords Supply - 1 - 10 Oakwell Court,"3,128","2,108",1020,"1,484","2,468","1,919",549,"1,120","1,162",683,479,528,931,573,358,432,"1,008",606,402,485.32194,"2,357","1,451",906,1043.95499,"2,840",1226.2,1613.6,1072.532926,"3,120","2,040",1079.8,1022.80623,"3,161","2,078",1082.4,864.965821,3199.4,2152.6,1046.8,794.255512,3020.4,2151.4,869,686.092166,2013,1477,536,417.26309,944,697,247,185.9332093,758,488,270,156.9557528,1247,899,348,247.73395,915,641,274,161.955
Housing Leeds - Landlords Supply - 1 - 10 Rhodes House,2884,2405,479,1383.7025,2623,1930,693,1191.25036,2319,1085,1234,1048.84402,1674,453,1221,805.2939,"1,737",1737,0,859,"1,686","1,686",0,779,3166.2,1836.6,1329.6,1224.205206,2604.7,1735.3,869.4,856.163126,2394.2,1665.6,728.6,657.711552,2541.1,1745.6,795.5,631.63823,2492.6,1739.6,753,565.454834,2420,1625,795,498.77335,2633,1799,834,520.5905767,2570,1758,812,532.1611993,2118,1543,575,421.25315,1719,1236,483,304.263
Housing Leeds - Landlords Supply - 1 - 10 Ripon House,3740,2136,1604,1761.71036,4371,3459,912,1983.17919,3785,2834,951,1727.34816,3779,2725,1054,1734.88304,"3,331",2516,815,1620.24301,"3,109",2346,763,1398.69189,"2,179",763,1416.3,812.308578,"2,853",2059.8,793.4,948.731026,"1,942",1942.2,0,549.778554,"2,619",1929.6,689.6,653.979104,"2,661",1949,712,605.56882,"2,421",1835,586,502.94623,"2,273",1804,469,445.9753613,"2,598",1921,677,537.9625584,"2,103",1641,462,421.54305,1497,1128,369,264.969
Housing Leeds - Landlords Supply - 1 - 10 Walton Croft,"3,133","3,016",117,1516.58481,"3,677","2,626",1051,1670.56432,"2,267","1,324",943,1029.15412,"1,966","1,166",800,914.83768,"1,241",1241,0,613.37666,"3,404","2,519",885,1528.92086,"3,130",1337.9,1792.1,1181.312371,"3,304","2,383",920.4,1098.445732,"3,846","2,706",1139.5,1057.271927,"3,500","2,535",964.4,872.837336,"2,032","1,494",538,462.498072,"1,408","1,056",352,292.29024,"1,081",792,289,213.0014294,"1,133",754,379,234.6059636,"1,452","1,072",380,289.2176,2104,1669,435,372.408
Housing Leeds - Landlords Supply - 1 - 11 Baildon Path,"1,172",789,383,556.04474,927,894,33,419.31336,"1,013",784,229,462.6706,801,470,331,372.97566,"2,771",2313,458,1354.9064,2104,1581,523,946.22454,2183.5,1076.5,1107,832.748745,2324,1619.8,704.2,768.794782,1208.2,1117.1,91.1,339.502657,313.1,220.5,92.6,77.948564,746,451,295,167.78349,1019,772,247,211.68362,1077,733,344,212.9810953,1015,670,345,210.1720234,1103,813,290,219.66165,992,732,260,175.584
Housing Leeds - Landlords Supply - 1 - 11 Beckhill Chase,1350,928,422,641.13278,1232,800,432,560.36864,"1,484",891,593,674.04746,"1,902",1198,704,881.64408,2047,1054,993,979.90471,1672,1238,434,751.02092,1161.4,750.4,411,453.69348,1535.9,1104.6,431.3,510.421267,1704.7,1295.6,409.1,471.311452,1710.9,1278.2,432.7,427.587598,1631.6,1266.6,365,372.795574,1215,970,245,253.3382,"1,485",1104,381,292.386824,1497,1081,416,309.980106,"1,084",897,187,218.82285,635,481,154,112.395
Housing Leeds - Landlords Supply - 1 - 11 Beckhill Fold,697,660,37,337.03045,683,299,384,311.81063,651,411,240,295.98342,827,473,354,385.68008,897,487,410,430.20252,532,666,-134,252.60384,"1,013",525,487.7,387.782062,"1,065",803.4,261.9,356.579337,"1,095",797.9,297.5,301.902553,"1,485",1147.3,337.4,371.911316,"1,376",1038.9,337,313.764356,"1,280",982,298,266.1353,"1,299",971,328,255.6923467,"1,400","1,035",365,289.8951387,"1,284","1,001",283,257.34805,1153,890,263,204.081
Housing Leeds - Landlords Supply - 1 - 11 Blake Crescent,406,249,157,191.81404,"1,517",974,543,690.08756,"1,311",756,555,595.01652,"1,081",556,525,507.17338,"1,442",829,613,693,"3,852","2,894",958,1732.32176,"1,503",1492.9,9.7,618.559577,21,14,6.2,6.817498,20,14,6,5.609808,345,23.7,320.9,80.872346,"1,591",1238.6,352,363.507364,"1,186",888,298,246.17628,982,766,216,192.8571263,822,592,230,170.2094788,934,740,194,187.555,1009,704,305,178.593
Housing Leeds - Landlords Supply - 1 - 11 Brignall Way,"1,274",994,280,609,960,529,431,437.40307,992,725,267,452.45766,"1,296",681,615,607.34178,"1,118",565,553,534.84797,"1,266",778,488,560.66422,"1,062",488,574.1,402.910996,"1,031",842,189.3,349.598671,823,453.6,369.1,222.742512,"1,142",822.1,320.1,284.756874,"1,128",787,341,255.88571,"1,138",805,333,235.32119,1059,755,304,208.9524837,869,627,242,179.9416789,716,560,156,143.56,564,405,159,99.828
Housing Leeds - Landlords Supply - 1 - 11 Butterbowl Drive,"2,091","1,936",155,"1,010","3,988","3,083",905,"1,810","2,819","2,154",665,"1,287","2,693","2,029",664,"1,232","1,676","1,676",0,828,"2,152","1,565",587,965,"1,673",761,912,634,"1,489","1,043",446.4,493,"1,360","1,016",344.1,375.607694,724,488,236,179.6516,879,612,267,199.467046,915,650,265,189.2602,801,561,240,158.1840093,810,570,240,167.7243445,715,558,157,143.3229,585,382,203,103.545
Housing Leeds - Landlords Supply - 1 - 11 Butterbowl Gardens,0,0,0,0,370,186,184,169,461,340,121,210,550,424,126,251,"3,157",678,"2,479","1,481","18,910","5,324",13586,"8,059",469,289.5,179,182.323183,408,276,131.4,134,362,256,106.1,99.500159,399,271,128.1,99.158394,424,302,122,96.219284,622,416,206,128.16556,761,557,204,149.9558149,755,560,195,156.3363516,762,567,195,151.91235,794,593,201,140.538
