Organisation Code,Organisation Label,Effective Date,Organisational Unit,Service Division Label,Category Internal Name,Purpose,Detailed Expenditure Code,Payment Date,Transaction Number,Irrecoverable VAT Amount,Amount,Capital Or Revenue,Beneficiary Name,Procurement Card
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Transport,Public Transport Expenses,310,21/01/2026,2602-22283,0.00,13.00,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Transport,Public Transport Expenses,310,25/01/2026,2602-22284,0.00,8.91,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Transport,Public Transport Expenses,310,23/01/2026,2602-22285,0.00,17.94,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Transport,Public Transport Expenses,310,23/01/2026,2602-22286,0.00,6.62,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Transport,Public Transport Expenses,310,23/01/2026,2602-22287,0.00,5.13,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Transport,Public Transport Expenses,310,25/01/2026,2602-22288,0.00,14.12,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Transport,Public Transport Expenses,310,25/01/2026,2602-22289,0.00,13.29,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Transport,Public Transport Expenses,310,23/01/2026,2602-22290,0.00,13.99,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,24/12/2025,2602-22291,0.00,18.27,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,25/12/2025,2602-22292,0.00,7.49,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,27/12/2025,2602-22293,0.00,11.05,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,25/12/2025,2602-22294,0.00,20.86,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,25/12/2025,2602-22295,0.00,12.25,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,25/12/2025,2602-22296,0.00,4.17,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,26/12/2025,2602-22297,0.00,8.29,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,24/12/2025,2602-22298,0.00,5.66,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,27/12/2025,2602-22299,0.00,11.65,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,25/12/2025,2602-22300,0.00,23.27,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,24/12/2025,2602-22301,0.00,8.72,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,26/12/2025,2602-22302,0.00,18.30,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,26/12/2025,2602-22303,0.00,12.98,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,24/12/2025,2602-22304,0.00,0.83,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,29/12/2025,2602-22305,0.00,16.64,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,29/12/2025,2602-22306,0.00,23.09,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,29/12/2025,2602-22307,0.00,9.22,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,30/12/2025,2602-22308,0.00,16.22,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,30/12/2025,2602-22309,0.00,4.32,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,30/12/2025,2602-22310,0.00,8.04,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,30/12/2025,2602-22311,0.00,16.43,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22312,0.00,10.82,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22313,0.00,6.59,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22314,0.00,4.12,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22315,0.00,7.93,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22316,0.00,4.32,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22317,0.00,16.58,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22318,0.00,5.82,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22319,0.00,4.94,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22320,0.00,4.95,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,31/12/2025,2602-22321,0.00,4.71,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,31/12/2025,2602-22322,0.00,4.12,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22323,0.00,4.12,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,01/01/2026,2602-22324,0.00,4.96,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,02/01/2026,2602-22325,0.00,21.86,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,02/01/2026,2602-22326,0.00,6.59,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,02/01/2026,2602-22327,0.00,11.61,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,04/01/2026,2602-22328,0.00,16.79,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,04/01/2026,2602-22329,0.00,4.32,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,03/01/2026,2602-22330,0.00,13.91,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,04/01/2026,2602-22331,0.00,8.27,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,02/01/2026,2602-22332,0.00,16.66,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,02/01/2026,2602-22333,0.00,9.03,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,04/01/2026,2602-22334,0.00,-4.32,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,02/01/2026,2602-22335,0.00,12.00,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,05/01/2026,2602-22336,0.00,9.97,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,06/01/2026,2602-22337,0.00,44.95,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,06/01/2026,2602-22338,0.00,5.12,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,06/01/2026,2602-22339,0.00,18.99,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,06/01/2026,2602-22340,0.00,16.90,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,07/01/2026,2602-22341,0.00,7.99,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,07/01/2026,2602-22342,0.00,10.39,R,Uber *trip,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Transport,Public Transport Expenses,310,08/01/2026,2602-22343,0.00,50.23,R,Uber *trip,Yes
